Stations_ID;Von_Datum;Bis_Datum;Stationsname;Parameter;Parameterbeschreibung;Einheit;Datenquelle (Strukturversion=SV);Zusatz-Info;Besonderheiten;Literaturhinweis;eor;
2290;20010401;20231231;Hohenpeißenberg;JA_MX_TN;Absolutes Minimum der Lufttemperatur in 2m Hoehe (Jahr);°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Extrema des Jahres;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;18790101;19001231;Hohenpeißenberg;JA_MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe (Jahr);°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);Extrema des Jahres;;;eor;
2290;19010101;20010331;Hohenpeißenberg;JA_MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe (Jahr);°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);Extrema des Jahres;;;eor;
2290;20010401;20231231;Hohenpeißenberg;JA_MX_TX;Absolutes Maximum  der Lufttemperatur in 2m Hoehe (Jahr);°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Extrema des Jahres;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;18790101;19001231;Hohenpeißenberg;JA_N;Jahresmittel des Bedeckungsgrades;Achtel;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;19010101;20011231;Hohenpeißenberg;JA_N;Jahresmittel des Bedeckungsgrades;Achtel;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;20020101;20221231;Hohenpeißenberg;JA_N;Jahresmittel des Bedeckungsgrades;Achtel;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;18790101;20011231;Hohenpeißenberg;JA_RR;Jahressumme der Niederschlagshoehe;mm;Niederschlagsdaten aus Niederschlagsroutine des DWD oder Vorgängerdienste bis Einrichtung Nst(A) oder Nst(k) (1 Termin ca 7 MOZ und Tagessummen);Summe aus Monatssummen;Vor dem 01.01.1879 gemessene Niederschlagsmengen zu gering. Der Regenmesser befand sich vor 1879 auf einer Plattform, ein wenig oberhalb und   seitwärts vom First des steil ansteigenden Daches, 22 m hoch über dem Erdboden. Dieser Umstand und die Form des Regenmessers - ein flacher Trichter mit quadratischem   Querschnitt - musste zu geringe Resultate liefern.  Außerdem wurde ab 1806 der Niederschlag nicht mehr täglich gemessen. Der damalige Beobachter, Primus Koch, führte Sammelmessungen von 2 bis 8 Tagen durch (bisher gibt es keine Erklärung hierfür).  Diese Sammelmessungen wurden bis Ende 1878 beibehalten.  Da die im o.a. Zeitraum gemessenen Niederschlagsmengen weder repräsentativ noch mit Messwerten späterer Jahre vergleichbar sind, wurden diese Werte als unbrauchbar markiert (sollten nicht verwendet werden).;Beobachtungen d. meteorol. Stationen im Königreich Bayern 1879, Dr. W. von Bezold u. Dr. Carl Lang, Seite.XIX, Regentrop, T. Dokumentation zur digitalen Erfassung der Hohenpeißenberger Wetterbeobachtungen von 1781 - 1878 (Abschn.6.5 Die Niederschlagsmessungen). Abschlussbericht Werkvertrag 1999.;eor;
2290;20020101;20231231;Hohenpeißenberg;JA_RR;Jahressumme der Niederschlagshoehe;mm;Niederschlagsdaten aus Niederschlagsroutine nach 01.04.2001 Terminwert und Tagessummen generiert aus SYNOP-Meldung des 06 UTC Termins;Summe aus Monatssummen;;;eor;
2290;19370101;20011231;Hohenpeißenberg;JA_SD_S;Jahressumme der Sonnenscheindauer;Stunde;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);Summe aus Monatssummen;;;eor;
2290;20020101;20231231;Hohenpeißenberg;JA_SD_S;Jahressumme der Sonnenscheindauer;Stunde;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);Summe aus Monatssummen;;;eor;
2290;18790101;19001231;Hohenpeißenberg;JA_TN;Jahresmittel des Lufttemperatur Minimums;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);arithm.Mittel aus Monats-Extremen;;;eor;
2290;19010101;20011231;Hohenpeißenberg;JA_TN;Jahresmittel des Lufttemperatur Minimums;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);arithm.Mittel aus Monats-Extremen;;;eor;
2290;20020101;20231231;Hohenpeißenberg;JA_TN;Jahresmittel des Lufttemperatur Minimums;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Monats-Extremen;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;17810101;17861231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Klimadaten der Säkularstation Potsdam und Hohenpeißenberg (3 Termine: ca 07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Monatsmittelwerten;01.01.1781 - 31.12.1850 Nullpunktverschiebung d. 1. Thermometers. Ursache waren Veränderungen des Thermometerglases in den ersten 6 Jahren nach Herstellung. Die Daten wurden in 0,1-K-Schritten korrigiert (-0,1 K 1781, -0,2 K 1782 bis - 0,6 K 1786 und alle weiteren Jahre) und sie wurden mit QN=8 archiviert. Die Originaldaten werden gesondert in der Mirakel-Datenbank archiviert.;Berichte d. DWD (233), Geschichte d. met. Reihen des Obs. Hohenpeißenberg v. Peter Winkler, S.42 ff.;eor;
2290;17870101;17871231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;17880101;17921231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Klimadaten der Säkularstation Potsdam und Hohenpeißenberg (3 Termine: ca 07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Monatsmittelwerten;01.01.1781 - 31.12.1850 Nullpunktverschiebung d. 1. Thermometers. Ursache waren Veränderungen des Thermometerglases in den ersten 6 Jahren nach Herstellung. Die Daten wurden in 0,1-K-Schritten korrigiert (-0,1 K 1781, -0,2 K 1782 bis - 0,6 K 1786 und alle weiteren Jahre) und sie wurden mit QN=8 archiviert. Die Originaldaten werden gesondert in der Mirakel-Datenbank archiviert.;Berichte d. DWD (233), Geschichte d. met. Reihen des Obs. Hohenpeißenberg v. Peter Winkler, S.42 ff.;eor;
2290;17930101;17931231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;17940101;17981231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Klimadaten der Säkularstation Potsdam und Hohenpeißenberg (3 Termine: ca 07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Monatsmittelwerten;01.01.1781 - 31.12.1850 Nullpunktverschiebung d. 1. Thermometers. Ursache waren Veränderungen des Thermometerglases in den ersten 6 Jahren nach Herstellung. Die Daten wurden in 0,1-K-Schritten korrigiert (-0,1 K 1781, -0,2 K 1782 bis - 0,6 K 1786 und alle weiteren Jahre) und sie wurden mit QN=8 archiviert. Die Originaldaten werden gesondert in der Mirakel-Datenbank archiviert.;Berichte d. DWD (233), Geschichte d. met. Reihen des Obs. Hohenpeißenberg v. Peter Winkler, S.42 ff.;eor;
2290;17990101;17991231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Monatswerte (Messnetz=4) ohne Tageswerte.;arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;18000101;18781231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Klimadaten der Säkularstation Potsdam und Hohenpeißenberg (3 Termine: ca 07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus Monatsmittelwerten;01.01.1781 - 31.12.1850 Nullpunktverschiebung d. 1. Thermometers. Ursache waren Veränderungen des Thermometerglases in den ersten 6 Jahren nach Herstellung. Die Daten wurden in 0,1-K-Schritten korrigiert (-0,1 K 1781, -0,2 K 1782 bis - 0,6 K 1786 und alle weiteren Jahre) und sie wurden mit QN=8 archiviert. Die Originaldaten werden gesondert in der Mirakel-Datenbank archiviert.;Berichte d. DWD (233), Geschichte d. met. Reihen des Obs. Hohenpeißenberg v. Peter Winkler, S.42 ff.;eor;
2290;18790101;19001231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);arithm.Mittel aus Monatsmittelwerten;01.01.1879 - 31.12.1900 Tagesmittel der Lufttemperatur aus Terminwerten 08:00,14:00,20:00 Uhr =>TMK=0,5*((T(8)+T(14)+T(20))/3+(T(8) + T(14) + T(20) + TNK)/4).;Beobachtungen. d. met. Stationen im Königreich Bayern 1879, Dr. W. von Bezold u. Dr. Carl Lang. Berichte d. DWD (36), Das Observatorium Hohenpeißenberg 1781 - 1955, J. Grunow, H. Grebe, K. Heigel;eor;
2290;19010101;20011231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);arithm.Mittel aus Monatsmittelwerten;;;eor;
2290;20020101;20231231;Hohenpeißenberg;JA_TT;Jahresmittel der Lufttemperatur;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Monatsmittelwerten;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;18790101;19001231;Hohenpeißenberg;JA_TX;Jahresmittel der Lufttemperatur Maximum;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);arithm.Mittel aus Monats-Extremen;;;eor;
2290;19010101;20011231;Hohenpeißenberg;JA_TX;Jahresmittel der Lufttemperatur Maximum;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);arithm.Mittel aus Monats-Extremen;;;eor;
2290;20020101;20231231;Hohenpeißenberg;JA_TX;Jahresmittel der Lufttemperatur Maximum;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus Monats-Extremen;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
Legende: FT  = Folgetag; GZ = Gesetzliche Zeit
generiert: 23.05.2024 --  Deutscher Wetterdienst  --
